datetime,condo,focal_id,sex,behavior,grid_cell,cell_location,partner_id,partner_interaction
2018-06-28T22:17:00Z,3B,2SZ,M,S,B02,B,3WZ,5 CM Partners
2018-06-28T22:17:00Z,3B,3WZ,F,S,B02,B,2SZ,5 CM Partners
2018-06-28T22:20:00Z,3B,3KF,F,S,B09,B,,
2018-06-28T22:20:00Z,3B,2MX,M,S,B11,C,,
2018-06-28T22:21:00Z,3B,2SY,M,F,B18,B,2VX,Touch Partners
2018-06-28T22:21:00Z,3B,2SY,M,F,B18,B,3WA,Touch Partners
2018-06-28T22:21:00Z,3B,3WA,F,CRT,B18,B,2SY,Touch Partners
2018-06-28T22:21:00Z,3B,3WA,F,CRT,B18,B,2VX,Mating Partners
2018-06-28T22:21:00Z,3B,2VX,M,CRT,B18,B,3WA,Mating Partners
2018-06-28T22:21:00Z,3B,2VX,M,CRT,B18,B,2SY,Touch Partners
2018-06-28T22:28:00Z,3B,2MT,M,CRT,C01,B,3B2,Mating Partners
2018-06-28T22:28:00Z,3B,3B2,F,CRT,C01,B,2MT,Mating Partners
2018-06-28T22:29:00Z,3B,2BY,M,S,C01,C,,
2018-06-28T22:30:00Z,3B,3KW,F,S,C09,B,,
2018-06-28T22:31:00Z,3B,2WK,M,S,C17,B,,
2018-06-28T22:32:00Z,3B,3OW,F,S,W,,,
2018-06-28T22:32:00Z,3B,3VA,F,S,M,,,
2018-06-28T22:32:00Z,3B,2BS,M,S,M,,,
2018-06-28T22:39:00Z,3A,2NT,M,S,W,,,
2018-06-28T22:39:00Z,3A,UKM,M,S,W,,,
2018-06-28T22:40:00Z,3A,2VB,M,S,A01,C,,
2018-06-28T22:41:00Z,3A,2PY,M,M,A01,B,3TZ,5 CM Partners
2018-06-28T22:41:00Z,3A,2PY,M,M,A01,B,3KZ,5 CM Partners
2018-06-28T22:41:00Z,3A,3TZ,F,S,A01,B,2PY,5 CM Partners
2018-06-28T22:41:00Z,3A,3TZ,F,S,A01,B,3KZ,5 CM Partners
2018-06-28T22:41:00Z,3A,3KZ,F,S,A01,E,3TZ,5 CM Partners
2018-06-28T22:41:00Z,3A,3KZ,F,S,A01,E,2PY,5 CM Partners
2018-06-28T22:42:00Z,3A,3MM,F,S,A05,B,3PF,Touch Partners
2018-06-28T22:41:00Z,3A,3PF,F,S,A05,B,3MM,Touch Partners
2018-06-28T22:42:00Z,3A,2AZ,M,S,A09,B,,
2018-06-28T22:43:00Z,3A,2P3,M,S,A13,E,3XH,5 CM Partners
2018-06-28T22:43:00Z,3A,3XH,F,S,A13,B,2P3,5 CM Partners
2018-06-28T22:44:00Z,3A,3H6,F,S,A14,C,,
2018-06-28T22:45:00Z,3A,2VL,M,S,A15,B,3T3,5 CM Partners
2018-06-28T22:45:00Z,3A,3T3,F,S,A15,B,2VL,5 CM Partners
2018-06-28T22:54:00Z,3A,2VS,M,M,LEG,,,
2018-06-28T22:46:00Z,3A,3XV,F,S,B14,C,,
2018-06-28T22:46:00Z,3A,2S7,M,S,C02,B,,
2018-06-28T22:47:00Z,3A,3F2,F,S,C08,B,,
2018-06-28T22:47:00Z,3A,2M6,M,S,C10,B,,
2018-06-28T22:48:00Z,3A,3OV,F,S,C12,B,UKM,5 CM Partners
2018-06-28T22:48:00Z,3A,UKM,M,G,C12,B,3OV,5 CM Partners
2018-06-28T22:48:00Z,3A,UKM,M,G,C12,B,3WP,Mating Partners
2018-06-28T22:48:00Z,3A,3WP,F,G,C12,B,UKM,Mating Partners
2018-06-28T22:48:00Z,3A,3WP,F,G,C12,B,3OV,5 CM Partners
2018-06-28T22:48:00Z,3A,3OV,F,S,C12,B,3WP,5 CM Partners
2018-06-28T22:50:00Z,3A,3AM,F,S,M,,,
2018-06-28T22:50:00Z,3A,3NT,F,S,M,,,
2018-06-28T22:50:00Z,3A,2NX,M,S,M,,,
2018-06-28T22:50:00Z,3A,2KK,M,S,M,,,
2018-06-28T22:50:00Z,3A,2S6,M,S,M,,,
2018-06-28T22:53:00Z,3A,2FN,M,M,W,,,
2018-06-28T22:57:00Z,4A,3YY,F,S,M,,,
2018-06-28T23:01:00Z,4A,UKM,M,M,A01,B,2V6,5 CM Partners
2018-06-28T23:01:00Z,4A,2V6,M,S,A01,B,UKM,5 CM Partners
2018-06-28T23:02:00Z,4A,2NH,M,M,A05,E,,
2018-06-28T22:02:00Z,4A,3HY,F,S,AS,,,
2018-06-28T23:03:00Z,4A,2OV,M,M,A05,C,,
2018-06-28T22:03:00Z,4A,3PW,F,S,A07,C,,
2018-06-28T23:07:00Z,4A,3HZ,F,S,A12,C,,
2018-06-28T23:08:00Z,4A,3VP,F,L,A13,E,,
2018-06-28T23:09:00Z,4A,3KM,F,S,A15,B,,
2018-06-28T23:09:00Z,4A,3T7,F,S,A17,B,2LO,5 CM Partners
2018-06-28T23:09:00Z,4A,2LO,M,S,A17,B,3T7,5 CM Partners
2018-06-28T23:11:00Z,4A,2N7,M,S,B13,C,,
2018-06-28T23:12:00Z,4A,3XL,F,S,C04,B,,
2018-06-28T23:12:00Z,4A,2NL,M,S,C04,C,,
2018-06-28T23:13:00Z,4A,2LY,M,S,C11,C,,
2018-06-28T23:13:00Z,4A,3N9,F,S,C12,B,,
2018-06-28T23:13:00Z,4A,2OX,M,S,C14,E,,
2018-06-28T23:14:00Z,4A,2OY,M,S,C16,E,3SV,5 CM Partners
2018-06-28T23:14:00Z,4A,3SV,F,S,C16,B,2OY,5 CM Partners
2018-06-28T23:14:00Z,4A,2HP,M,S,C17,C,,
2018-06-28T23:14:00Z,4A,2BZ,M,S,LEG,,,
2018-06-28T23:14:00Z,4A,2PH,M,S,LEG,,,
2018-06-28T23:14:00Z,4A,2FA,M,S,LEG,,,
2018-06-28T23:14:00Z,4A,3NY,F,S,LEG,,,
2018-06-28T23:15:00Z,4A,2T2,M,S,M,,,
2018-06-28T23:15:00Z,4A,3T2,F,S,M,,,
2018-06-28T23:15:00Z,4A,3LF,F,S,M,,,
2018-06-28T23:16:00Z,4A,UKF,F,S,W,,,
2018-06-28T23:18:00Z,4B,3ZA,F,S,M,,,
2018-06-28T23:20:00Z,4B,2BX,M,S,W,,,
2018-06-28T23:21:00Z,4B,2TP,M,S,A01,E,,
2018-06-28T23:21:00Z,4B,2ML,M,S,A01,C,UKM,5 CM Partners
2018-06-28T23:21:00Z,4B,UKM,M,S,A01,C,2ML,5 CM Partners
2018-06-28T23:22:00Z,4B,2KA,M,S,A02,C,,
2018-06-28T23:22:00Z,4B,3BZ,F,S,A05,C,,
2018-06-28T23:23:00Z,4B,3WW,F,S,A10,B,2AL,5 CM Partners
2018-06-28T23:23:00Z,4B,2AL,M,S,A10,B,3WW,5 CM Partners
2018-06-28T23:23:00Z,4B,2AL,M,S,A10,B,3VY,5 CM Partners
2018-06-28T23:23:00Z,4B,3VY,F,S,A10,B,2AL,5 CM Partners
2018-06-28T23:26:00Z,4B,3SF,F,S,B01,B,3NX,5 CM Partners
2018-06-28T23:26:00Z,4B,3NX,F,S,B01,B,3SF,5 CM Partners
2018-06-28T23:26:00Z,4B,3NX,F,S,B01,B,3P6,5 CM Partners
2018-06-28T23:26:00Z,4B,3P6,F,S,B01,B,3NX,5 CM Partners
2018-06-28T23:26:00Z,4B,3P6,F,S,B01,B,3SF,5 CM Partners
2018-06-28T23:26:00Z,4B,3SF,F,S,B01,B,3P6,5 CM Partners
2018-06-28T23:27:00Z,4B,2M3,M,S,B02,B,,
2018-06-28T23:27:00Z,4B,3NB,F,S,B09,B,,
2018-06-28T23:28:00Z,4B,3KH,F,S,B10,E,3LM,5 CM Partners
2018-06-28T23:28:00Z,4B,3LM,F,S,B10,B,3KH,5 CM Partners
2018-06-28T23:28:00Z,4B,2KY,M,S,B10,B,3KH,5 CM Partners
2018-06-28T23:28:00Z,4B,3KH,F,S,B10,E,2KY,5 CM Partners
2018-06-28T23:31:00Z,4B,2VK,M,S,C01,T,,
2018-06-28T23:31:00Z,4B,2T7,M,S,C01,C,,
2018-06-28T22:32:00Z,4B,3FW,F,S,C10,E,3KT,5 CM Partners
2018-06-28T22:32:00Z,4B,3KT,F,S,C10,B,3FW,5 CM Partners
2018-06-28T23:32:00Z,4B,3YS,F,S,C18,T,3F7,5 CM Partners
2018-06-28T23:32:00Z,4B,3F7,F,S,C18,B,3YS,5 CM Partners
2018-06-28T23:33:00Z,4B,UKM,M,S,W,,,
2018-06-28T23:33:00Z,4B,2TV,M,S,W,,,
2018-06-28T23:34:00Z,4B,3K9,F,S,LEG,,,
2018-06-28T23:35:00Z,4B,2A6,M,S,M,,,
2018-06-29T06:33:00Z,3A,2VB,M,CRT,A01,B,3TZ,Mating Partners
2018-06-29T06:33:00Z,3A,3TZ,F,CRT,A01,B,2VB,Mating Partners
2018-06-29T06:35:00Z,3A,3MM,F,S,A05,B,3PF,Touch Partners
2018-06-29T06:35:00Z,3A,3PF,F,S,A05,B,3MM,Touch Partners
2018-06-29T06:36:00Z,3A,3VL,F,S,A15,C,2F7,Touch Partners
2018-06-29T06:36:00Z,3A,2F7,M,S,A15,C,3VL,Touch Partners
2018-06-29T06:38:00Z,3A,2S6,M,S,C02,B,,
2018-06-29T06:38:00Z,3A,3VK,F,S,C02,B,,
2018-06-29T06:40:00Z,3A,3XH,F,S,C08,B,3F2,Touch Partners
2018-06-29T06:40:00Z,3A,3F2,F,G,C08,B,3XH,Touch Partners
2018-06-29T06:40:00Z,3A,3XH,F,S,C08,B,2S7,Touch Partners
2018-06-29T06:40:00Z,3A,2S7,M,G,C08,B,3XH,Touch Partners
2018-06-29T06:40:00Z,3A,2S7,M,G,C08,B,3F2,Mating Partners
2018-06-29T06:40:00Z,3A,3F2,F,G,C08,B,2S7,Mating Partners
2018-06-29T06:41:00Z,3A,3T3,F,S,C10,C,,
2018-06-29T06:42:00Z,3A,2M6,M,G,C10,B,3OV,Mating Partners
2018-06-29T06:42:00Z,3A,3OV,F,G,C10,B,2M6,Mating Partners
2018-06-29T06:43:00Z,3A,2P3,M,S,C12,B,,
2018-06-29T06:43:00Z,3A,3WP,F,S,C12,B,UKM,5 CM Partners
2018-06-29T06:43:00Z,3A,UKM,M,S,C12,B,3WP,5 CM Partners
2018-06-29T06:44:00Z,3A,3NT,F,S,C14,B,,
2018-06-29T06:45:00Z,3A,2AZ,M,S,C16,B,,
2018-06-29T06:45:00Z,3A,3XV,F,S,C18,B,,
2018-06-29T06:46:00Z,3A,2FN,M,MCRT,W,,2NT,Mating Partners
2018-06-29T06:46:00Z,3A,2NT,M,MCRT,W,,2FN,Mating Partners
2018-06-29T06:48:00Z,3A,3OK,F,S,M,,,
2018-06-29T06:49:00Z,3A,2VS,M,S,M,,,
2018-06-29T06:50:00Z,3A,2NX,M,S,M,,,
2018-06-29T06:50:00Z,3A,UKF,F,S,W,,,
2018-06-29T06:51:00Z,3A,UKM,M,S,W,,,
2018-06-29T06:52:00Z,3A,2KK,M,S,W,,,
2018-06-29T06:53:00Z,3B,2SZ,M,M,C18,C,3VA,5 CM Partners
2018-06-29T06:53:00Z,3B,2FZ,M,M,C18,C,,
2018-06-29T06:54:00Z,3B,3AN,F,S,A01,B,,
2018-06-29T06:56:00Z,3B,2SP,M,G,B09,B,3PN,Mating Partners
2018-06-29T06:56:00Z,3B,3PN,F,G,B09,B,2SP,Mating Partners
2018-06-29T06:57:00Z,3B,2N6,M,CRT,B09,C,3PZ,Mating Partners
2018-06-29T06:57:00Z,3B,3PZ,F,CRT,B09,C,2N6,Mating Partners
2018-06-29T06:58:00Z,3B,3MB,F,S,B13,C,,
2018-06-29T06:59:00Z,3B,2SO,M,S,B17,B,,
2018-06-29T07:00:00Z,3B,3B2,F,S,C01,B,2BY,Touch Partners
2018-06-29T07:00:00Z,3B,2BY,M,S,C01,B,3B2,Touch Partners
2018-06-29T07:00:00Z,3B,2MT,M,CRT,C02,B,3HN,Mating Partners
2018-06-29T07:00:00Z,3B,3HN,F,CRT,C02,B,2MT,Mating Partners
2018-06-29T07:02:00Z,3B,2L7,M,G,C09,B,3KW,Mating Partners
2018-06-29T07:02:00Z,3B,3KW,F,G,C09,B,2L7,Mating Partners
2018-06-29T07:03:00Z,3B,3VW,F,S,C09,B,,
2018-06-29T07:05:00Z,3B,3MW,F,S,C17,B,3VA,5 CM Partners
2018-06-29T07:05:00Z,3B,3VA,F,S,C17,B,3MW,5 CM Partners
2018-06-29T07:05:00Z,3B,3VA,F,S,C17,B,2SZ,5 CM Partners
2018-06-29T07:06:00Z,3B,2VX,M,S,W,,,
2018-06-29T07:07:00Z,3B,2AM,M,S,W,,,
2018-06-29T07:08:00Z,3B,2KL,M,G,US,,3OW,Mating Partners
2018-06-29T07:08:00Z,3B,3OW,F,G,US,,2KL,Mating Partners
2018-06-29T07:09:00Z,3B,3BM,F,S,M,,,
2018-06-29T07:15:00Z,4B,2LH,M,G,A01,B,3ZA,Mating Partners
2018-06-29T07:15:00Z,4B,3ZA,F,G,A01,B,2LH,Mating Partners
2018-06-29T07:16:00Z,4B,3WW,F,S,A09,B,,
2018-06-29T07:17:00Z,4B,2HV,M,CRT,A18,C,3YS,Mating Partners
2018-06-29T07:17:00Z,4B,3YS,F,CRT,A18,C,2HV,Mating Partners
2018-06-29T07:18:00Z,4B,2M3,M,G,B01,B,3P6,Mating Partners
2018-06-29T07:18:00Z,4B,3P6,F,G,B01,B,2M3,Mating Partners
2018-06-29T07:19:00Z,4B,3KH,F,G,B10,B,2KY,Mating Partners
2018-06-29T07:19:00Z,4B,2KY,M,G,B10,B,3KH,Mating Partners
2018-06-29T07:20:00Z,4B,3PY,F,S,B18,T,,
2018-06-29T07:21:00Z,4B,2KB,M,S,C02,C,,
2018-06-29T07:22:00Z,4B,3KT,F,S,C10,B,3FW,Touch Partners
2018-06-29T07:22:00Z,4B,3FW,F,S,C10,B,3KT,Touch Partners
2018-06-29T08:31:00Z,4B,2BX,M,S,W,,,
2018-06-29T07:23:00Z,4B,3PB,F,S,C17,B,,
2018-06-29T07:24:00Z,4B,2SF,M,G,C18,B,3F7,Mating Partners
2018-06-29T07:24:00Z,4B,3F7,F,G,C18,B,2SF,Mating Partners
2018-06-29T07:25:00Z,4B,2A6,M,G,US,,3K9,Mating Partners
2018-06-29T07:25:00Z,4B,3K9,F,G,US,,2A6,Mating Partners
2018-06-29T07:25:00Z,4B,3K9,F,G,US,,2KA,5 CM Partners
2018-06-29T07:25:00Z,4B,2KA,M,S,US,,3K9,5 CM Partners
2018-06-29T07:25:00Z,4B,2KA,M,S,US,,2A6,5 CM Partners
2018-06-29T07:25:00Z,4B,2A6,M,G,US,,2KA,5 CM Partners
2018-06-29T07:26:00Z,4B,2TV,M,S,M,,,
2018-06-29T07:27:00Z,4B,2BL,M,S,M,,,
2018-06-29T07:30:00Z,4A,3PW,F,S,A07,B,2NH,5 CM Partners
2018-06-29T07:30:00Z,4A,2NH,M,S,A07,B,3PW,5 CM Partners
2018-06-29T07:32:00Z,4A,3VP,F,G,A13,C,2KN,Mating Partners
2018-06-29T07:32:00Z,4A,2KN,M,G,A13,C,3VP,Mating Partners
2018-06-29T07:33:00Z,4A,UKF,F,S,A17,B,,
2018-06-29T07:33:00Z,4A,UKM,M,S,A17,C,,
2018-06-29T07:35:00Z,4A,2N7,M,S,B13,C,,
2018-06-29T07:36:00Z,4A,2NL,M,CRT,C04,B,3XL,Mating Partners
2018-06-29T07:36:00Z,4A,3XL,F,CRT,C04,B,2NL,Mating Partners
2018-06-29T07:37:00Z,4A,2NS,M,S,C06,C,,
2018-06-29T07:37:00Z,4A,3W9,F,S,C12,B,2LY,5 CM Partners
2018-06-29T07:37:00Z,4A,2LY,M,S,C12,B,3W9,5 CM Partners
2018-06-29T07:39:00Z,4A,2FF,M,DEAD,M,,,
2018-06-29T07:41:00Z,4A,2OY,M,S,C14,B,,
2018-06-29T07:41:00Z,4A,2VW,M,S,C16,B,3SV,5 CM Partners
2018-06-29T07:41:00Z,4A,3SV,F,S,C16,B,2VW,5 CM Partners
2018-06-29T07:42:00Z,4A,2PH,M,S,LEG,,,
2018-06-29T07:43:00Z,4A,3NY,F,S,LEG,,,
2018-06-29T07:43:00Z,4A,2FA,M,S,M,,,
2018-06-29T07:45:00Z,4A,UKF,F,S,W,,,
2018-06-29T07:50:00Z,5A,2AF,M,S,LEG,,,
2018-06-29T07:51:00Z,5A,3SX,F,S,A05,B,,
2018-06-29T07:52:00Z,5A,2K3,M,CRT,A09,C,3P2,Mating Partners
2018-06-29T07:52:00Z,5A,3P2,F,CRT,A09,C,2K3,Mating Partners
2018-06-29T07:54:00Z,5A,2O6,M,S,W,,,
2018-06-29T07:54:00Z,5A,3M2,F,S,C02,C,,
2018-06-29T07:55:00Z,5A,2FK,M,COP,C02,B,UKF,Mating Partners
2018-06-29T07:55:00Z,5A,UKF,F,COP,C02,B,2FK,Mating Partners
2018-06-29T07:56:00Z,5A,2SB,M,G,C04,B,3OZ,Mating Partners
2018-06-29T07:56:00Z,5A,3OZ,F,G,C04,B,2SB,Mating Partners
2018-06-29T07:57:00Z,5A,3BV,F,S,C06,B,,
2018-06-29T07:57:00Z,5A,2TT,M,S,C06,C,,
2018-06-29T07:58:00Z,5A,2PT,M,G,C14,B,3SP,Mating Partners
2018-06-29T07:58:00Z,5A,3SP,F,G,C14,B,2PT,Mating Partners
2018-06-29T07:59:00Z,5A,3BP,F,S,C14,C,,
2018-06-29T08:00:00Z,5A,3K3,F,S,C16,B,,
2018-06-29T08:01:00Z,5A,2M7,M,COP,LEG,,3A7,Mating Partners
2018-06-29T08:01:00Z,5A,3A7,F,COP,LEG,,2M7,Mating Partners
2018-06-29T08:02:00Z,5A,2MZ,M,S,M,,,
2018-06-29T08:02:00Z,5A,3ON,F,S,M,,3KA,5 CM Partners
2018-06-29T08:02:00Z,5A,3KA,F,S,M,,3ON,5 CM Partners
2018-06-29T08:04:00Z,5A,2TX,M,S,W,,,
2018-06-29T08:06:00Z,5B,UKM,M,S,A01,C,,
2018-06-29T08:07:00Z,5B,3LX,F,M,A17,C,,
2018-06-29T08:08:00Z,5B,3NK,F,S,A18,B,,
2018-06-29T08:08:00Z,5B,2AY,M,S,B01,B,,
2018-06-29T08:09:00Z,5B,2HA,M,S,B01,C,,
2018-06-29T08:10:00Z,5B,2MP,M,G,B02,B,3SY,Mating Partners
2018-06-29T08:11:00Z,5B,3SY,F,G,B02,B,2MP,Mating Partners
2018-06-29T08:11:00Z,5B,3SY,F,G,B02,B,3OX,5 CM Partners
2018-06-29T08:11:00Z,5B,3OX,F,S,B02,B,3SY,5 CM Partners
2018-06-29T08:11:00Z,5B,3OX,F,S,B02,B,2MP,5 CM Partners
2018-06-29T08:10:00Z,5B,2MP,M,G,B02,B,3OX,5 CM Partners
2018-06-29T08:10:00Z,5B,2MP,M,G,B02,B,2WP,5 CM Partners
2018-06-29T08:11:00Z,5B,2WP,M,S,B02,B,2MP,5 CM Partners
2018-06-29T08:11:00Z,5B,2WP,M,S,B02,B,3SY,5 CM Partners
2018-06-29T08:11:00Z,5B,3SY,F,G,B02,B,2WP,5 CM Partners
2018-06-29T08:11:00Z,5B,2WP,M,S,B02,B,3OX,5 CM Partners
2018-06-29T08:11:00Z,5B,3OX,F,S,B02,B,2WP,5 CM Partners
2018-06-29T08:22:00Z,5B,2FX,M,S,B10,C,,
2018-06-29T08:24:00Z,5B,3OH,F,S,C02,B,,
2018-06-29T08:25:00Z,5B,2BV,M,S,LEG,,,
2018-06-29T08:25:00Z,5B,2AV,M,S,LEG,,,
2018-06-29T08:26:00Z,5B,2HK,M,S,LEG,,2VP,5 CM Partners
2018-06-29T08:26:00Z,5B,2VP,M,S,LEG,,2HK,5 CM Partners
2018-06-29T08:27:00Z,5B,3FM,F,S,LEG,,,
2018-06-29T08:27:00Z,5B,2L2,M,S,LEG,,,
2018-06-29T08:28:00Z,5B,2MS,M,S,LEG,,,
2018-06-29T08:35:00Z,1A,2S3,M,S,A01,C,,
2018-06-29T08:35:00Z,1A,3FB,F,S,A03,C,,
2018-06-29T08:35:00Z,1A,3TX,F,S,A11,B,,
2018-06-29T08:40:00Z,1A,2TS,M,S,A12,C,,
2018-06-29T08:41:00Z,1A,2SN,M,S,A17,B,,
2018-06-29T08:42:00Z,1A,3VV,F,S,C06,T,,
2018-06-29T08:43:00Z,1A,3TF,F,S,C06,E,3W7,Touch Partners
2018-06-29T08:43:00Z,1A,3W7,F,S,C06,B,3TF,Touch Partners
2018-06-29T08:44:00Z,1A,3PT,F,S,C10,B,2L9,Touch Partners
2018-06-29T08:44:00Z,1A,2L9,M,S,C10,B,3PT,Touch Partners
2018-06-29T08:45:00Z,1A,3TH,F,S,C12,B,3M3,Touch Partners
2018-06-29T08:45:00Z,1A,3M3,F,S,C12,B,3TH,Touch Partners
2018-06-29T08:45:00Z,1A,3M3,F,S,C12,B,2LN,5 CM Partners
2018-06-29T08:45:00Z,1A,2LN,M,S,C12,B,3M3,5 CM Partners
2018-06-29T08:45:00Z,1A,2LN,M,S,C12,B,3TH,5 CM Partners
2018-06-29T08:45:00Z,1A,3TH,F,S,C12,B,2LN,5 CM Partners
2018-06-29T08:46:00Z,1A,2LP,M,S,C14,B,,
2018-06-29T08:46:00Z,1A,3LA,F,S,C16,C,,
2018-06-29T08:47:00Z,1A,3MO,F,G,C16,B,2BT,Mating Partners
2018-06-29T08:47:00Z,1A,2BT,M,G,C16,B,3MO,Mating Partners
2018-06-29T08:47:00Z,1A,2A7,M,CRT,C18,B,UKF,Mating Partners
2018-06-29T08:47:00Z,1A,UKF,F,CRT,C18,B,2A7,Mating Partners
2018-06-29T08:48:00Z,1A,2PX,M,S,C18,C,3XY,Touch Partners
2018-06-29T08:48:00Z,1A,3XY,F,S,C18,C,2PX,Touch Partners
2018-06-29T08:48:00Z,1A,2PX,M,S,C18,C,2A7,5 CM Partners
2018-06-29T08:48:00Z,1A,2A7,M,CRT,C18,B,2PX,5 CM Partners
2018-06-29T08:48:00Z,1A,2PX,M,S,C18,C,2PW,5 CM Partners
2018-06-29T08:48:00Z,1A,2PW,M,S,C18,B,2PX,5 CM Partners
2018-06-29T08:48:00Z,1A,2PX,M,S,C18,C,UKF,5 CM Partners
2018-06-29T08:48:00Z,1A,UKF,F,CRT,C18,C,2PX,5 CM Partners
2018-06-29T08:52:00Z,1A,2BK,M,S,LEG,,,
2018-06-29T08:52:00Z,1A,2AN,M,S,LEG,,,
2018-06-29T08:54:00Z,1A,2KW,M,COP,LEG,,3XO,Mating Partners
2018-06-29T08:54:00Z,1A,3XO,F,COP,LEG,,2KW,Mating Partners
2018-06-29T08:54:00Z,1A,2PV,M,S,LEG,,,
2018-06-29T08:58:00Z,1B,3OL,F,S,A01,B,3OS,5 CM Partners
2018-06-29T08:58:00Z,1B,3OS,F,S,A01,B,3OL,5 CM Partners
2018-06-29T08:58:00Z,1B,3OS,F,S,A01,B,3XB,Touch Partners
2018-06-29T08:58:00Z,1B,3XB,F,S,A01,B,3OS,Touch Partners
2018-06-29T08:58:00Z,1B,3XB,F,S,A01,B,3OL,5 CM Partners
2018-06-29T08:58:00Z,1B,3OL,F,S,A01,B,3XB,5 CM Partners
2018-06-29T09:00:00Z,1B,2SS,M,CRT,A09,B,3SM,Mating Partners
2018-06-29T09:00:00Z,1B,3SM,F,CRT,A09,B,2SS,Mating Partners
2018-06-29T09:01:00Z,1B,3PV,F,S,A09,B,,
2018-06-29T09:01:00Z,1B,3XN,F,S,B01,B,,
2018-06-29T09:02:00Z,1B,2WB,M,S,B02,T,,
2018-06-29T09:02:00Z,1B,2TB,M,G,B10,B,3AY,Mating Partners
2018-06-29T09:02:00Z,1B,3AY,F,G,B10,B,2TB,Mating Partners
2018-06-29T09:02:00Z,1B,3AY,F,G,B10,B,3LN,5 CM Partners
2018-06-29T09:02:00Z,1B,3LN,F,S,B10,B,3AY,5 CM Partners
2018-06-29T09:02:00Z,1B,3LN,F,S,B10,B,2TB,5 CM Partners
2018-06-29T09:02:00Z,1B,2TB,M,G,B10,B,3LN,5 CM Partners
2018-06-29T09:04:00Z,1B,2OO,M,CRT,B18,B,3V6,Mating Partners
2018-06-29T09:04:00Z,1B,3V6,F,CRT,B18,B,2OO,Mating Partners
2018-06-29T09:06:00Z,1B,2VN,M,G,C01,B,3WB,Mating Partners
2018-06-29T09:06:00Z,1B,3WB,F,G,C01,B,2VN,Mating Partners
2018-06-29T09:06:00Z,1B,3WB,F,G,C01,B,3LS,5 CM Partners
2018-06-29T09:06:00Z,1B,3LS,F,G,C01,B,3WB,5 CM Partners
2018-06-29T09:06:00Z,1B,3LS,F,G,C01,B,2BH,Mating Partners
2018-06-29T09:06:00Z,1B,2BH,M,G,C01,B,3LS,Mating Partners
2018-06-29T09:06:00Z,1B,2BH,M,G,C01,B,3WB,5 CM Partners
2018-06-29T09:06:00Z,1B,3WB,F,G,C01,B,2BH,5 CM Partners
2018-06-29T09:06:00Z,1B,3LS,F,G,C01,B,2VN,5 CM Partners
2018-06-29T09:06:00Z,1B,2VN,M,G,C01,B,3LS,5 CM Partners
2018-06-29T09:06:00Z,1B,2VN,M,G,C01,B,2BH,5 CM Partners
2018-06-29T09:06:00Z,1B,2BH,M,G,C01,B,2VN,5 CM Partners
2018-06-29T09:08:00Z,1B,2PK,M,G,C02,T,3LP,Mating Partners
2018-06-29T09:08:00Z,1B,3LP,F,G,C02,T,2PK,Mating Partners
2018-06-29T09:09:00Z,1B,2O7,M,S,C18,B,,
2018-06-29T09:09:00Z,1B,2S9,M,M,W,,,
2018-06-29T09:11:00Z,1B,2K7,M,S,W,,,
2018-06-29T09:12:00Z,1B,2WV,M,S,M,,,
2018-06-29T09:16:00Z,2A,2MF,M,G,A01,B,3ZW,Mating Partners
2018-06-29T09:16:00Z,2A,3ZW,F,G,A01,B,2MF,Mating Partners
2018-06-29T09:18:00Z,2A,3H7,F,S,A01,C,,
2018-06-29T09:19:00Z,2A,2LA,M,S,A05,C,3SA,5 CM Partners
2018-06-29T09:19:00Z,2A,3SA,F,S,A05,C,2LA,5 CM Partners
2018-06-29T09:19:00Z,2A,3SA,F,S,A05,C,UK,5 CM Partners
2018-06-29T09:19:00Z,2A,UK,UK,S,A05,C,3SA,5 CM Partners
2018-06-29T09:19:00Z,2A,UK,UK,S,A05,C,2LA,5 CM Partners
2018-06-29T09:19:00Z,2A,2LA,M,S,A05,C,UK,5 CM Partners
2018-06-29T09:21:00Z,2A,2M2,M,S,A06,C,,
2018-06-29T09:22:00Z,2A,3XX,F,S,A08,C,,
2018-06-29T09:22:00Z,2A,2F3,M,S,A10,C,,
2018-06-29T09:35:00Z,2A,2L6,M,M,C02,C,,
2018-06-29T09:26:00Z,2A,3S2,F,S,C02,B,3A6,5 CM Partners
2018-06-29T09:26:00Z,2A,3A6,F,S,C02,B,3S2,5 CM Partners
2018-06-29T09:26:00Z,2A,3A6,F,S,C02,B,3AT,5 CM Partners
2018-06-29T09:26:00Z,2A,3AT,F,S,C02,B,3A6,5 CM Partners
2018-06-29T09:26:00Z,2A,3AT,F,S,C02,B,3SO,Touch Partners
2018-06-29T09:26:00Z,2A,3SO,F,CRT,C02,B,3AT,Touch Partners
2018-06-29T09:26:00Z,2A,3SO,F,CRT,C02,B,2NW,Mating Partners
2018-06-29T09:26:00Z,2A,2NW,M,CRT,C02,B,3SO,Mating Partners
2018-06-29T09:26:00Z,2A,2NW,M,CRT,C02,B,3AT,Touch Partners
2018-06-29T09:26:00Z,2A,3AT,F,S,C02,B,2NW,Touch Partners
2018-06-29T09:26:00Z,2A,3A6,F,S,C02,B,3SO,5 CM Partners
2018-06-29T09:26:00Z,2A,3SO,F,CRT,C02,B,3A6,5 CM Partners
2018-06-29T09:26:00Z,2A,3A6,F,S,C02,B,2NW,5 CM Partners
